ccode,year,oof_amt,oof_adj,oda_amt,oda_adj,vof_amt,vof_adj
475,2007,0,0,23522515.961581618,23522515.961581618,0,0
475,2008,10214725.6770586,10214725.6770586,0,0,60022947.7471341,60022947.7471341
475,2009,15020100.4827479,15020100.4827479,1099325.78842508,1099325.78842508,0,0
475,2010,1559297077.3174703,1559297077.3174703,0,0,0,0
475,2012,587061778.962922,587061778.962922,0,0,0,0
475,2013,2125581836.022339,2125581836.022339,1142203.8791588433,1142203.8791588433,112803655.218983,112803655.218983
475,2016,384552604.237102,384552604.237102,1457110.494033562,1457110.494033562,0,0
475,2017,2088774267.133747,2088774267.133747,14564100.98020967,14564100.98020967,0,0
475,2018,812316462.9722956,812316462.971304,433620579.1041116,433620579.1041116,0,0
475,2019,1422007536.6139376,1312437757.0994704,168474871.56303045,168474871.56303045,0,0
475,2020,3077393721.9102283,2912758998.9235163,3254101.4490506114,3254101.4490506114,0,0
475,2021,563271317.829457,405586385.12188834,8472280.184693977,8472280.184693977,0,0
481,2004,0,0,0,0,0,0
481,2008,457375776.584715,457375776.584715,113301857.11073522,113301857.11073522,0,0
481,2009,185580430.307108,185580430.307108,10993257.8842508,10993257.8842508,0,0
481,2010,153060690.244006,153060690.244006,19237439.584501024,19237439.584501024,0,0
481,2013,603028712.964677,603028712.964677,149473836.54495528,149473836.54495528,0,0
481,2015,304951667.7043576,304951667.7043576,95869149.294502,95869149.294502,0,0
481,2016,85720539.8892226,85720539.8892226,26079079.30796995,26079079.30796995,181412134.299527,181412134.299527
481,2018,0,0,24717432.4074821,24717432.4074821,38821065.8389235,38821065.8389235
482,2005,137643511.951352,137643511.951352,3178406.2408297,3178406.2408297,0,0
482,2011,55836560.2328939,55836560.2328939,18248801.9727242,18248801.9727242,0,0
482,2018,2353463.55489366,2353463.55489366,5583996.622725126,5583996.622725126,0,0
482,2019,35696728.508444086,35696728.508444086,36392363.82641581,36392363.82641581,0,0
482,2020,0,0,3706116.4814692955,3706116.4814692955,0,0
482,2021,200000000,200000000,2981319.315456332,2981319.315456332,0,0
483,2007,55777195.869407,55777195.869407,350314953.85441023,350314953.85441023,0,0
483,2011,651836496.1108764,651836496.1108764,14377168.0144463,14377168.0144463,0,0
483,2013,0,0,4963360.829635268,4963360.829635268,0,0
483,2019,65608.344736856,65608.344736856,243139342.8920683,243139342.8920683,0,0
484,2003,579783170.210091,579783170.210091,81099591.48000176,81099591.48000176,0,0
484,2005,1196898883.94565,1196898883.94565,0,0,0,0
484,2007,145740415.013612,145740415.013612,950322981.9017441,950322981.9017441,0,0
484,2008,50001386.3581,50001386.3581,116581716.18420006,116581716.18420006,0,0
484,2011,88551373.0565719,88551373.0565719,141353026.0019215,141353026.0019215,0,0
484,2012,0,0,1244275677.7034035,1244275677.7034035,174401931.5377027,174401931.5377027
484,2013,0,0,351602294.2304339,351602294.2304339,360099339.751599,360099339.751599
484,2017,185382931.6279,185382931.6279,333269994.8252562,333269994.8252562,0,0
484,2018,0,0,51025051.08972373,51025051.08972373,0,0
484,2019,49086004.6215482,49086004.6215482,223373.2579426169,223373.2579426169,0,0
484,2020,0,0,224199.4440442574,224199.4440442574,0,0
484,2021,0,0,6253446.341947234,6253446.341947234,0,0
490,2000,24801200.057924,24801200.057924,25656347.3120189,25656347.3120189,0,0
490,2006,337303548.152612,337303548.152612,70668216.71710633,70668216.71710633,0,0
490,2007,188922760.20283,188922760.20283,88273039.710836,88273039.710836,0,0
490,2008,4953495415.879232,4953495415.879232,130512796.58594537,130512796.58594537,0,0
490,2009,267961873.37316456,267961873.37316456,29747242.3441856,29747242.3441856,0,0
490,2010,65262729.9735216,65262729.9735216,4073150.3667615093,4073150.3667615093,0,0
490,2011,686375792.1415639,686375792.1415639,367852512.92451346,367852512.92451346,258274838.08166742,258274838.08166742
490,2012,75552456.7149925,75552456.7149925,35063401.288423285,35063401.288423285,0,0
490,2015,615401614.7801416,615401614.7801416,71566004.66634761,71566004.66634761,0,0
490,2016,2496205325.2919717,2496205325.2919717,2069764.102089463,2069764.102089463,0,0
490,2017,1453212177.534303,1453212177.534303,95089745.05126987,95089745.05126987,0,0
490,2018,440824946.5065795,440824946.5065795,1089849.74787867,1089849.74787867,0,0
490,2019,338303057.622905,338303057.622905,0,0,0,0
500,2009,0,0,109889421.41078487,109889421.41078487,0,0
500,2011,430458063.469447,430458063.469447,127467282.912254,127467282.912254,129075770.066864,129075770.066864
500,2012,105671.120213326,105671.120213326,1852745.9109348166,1852745.9109348166,0,0
500,2013,0,0,0,0,0,0
500,2014,1408131557.5257149,1408131557.5257149,885676.18512679,885676.18512679,0,0
500,2015,736012343.2176675,736012343.2176675,274163801.8978791,274163801.8978791,269346136.698948,269346136.698948
500,2016,100344179.705483,100344179.705483,44607858.96647502,44607858.96647502,0,0
500,2019,95207026.8991939,95207026.8991939,250726801.86942145,250726801.86942145,0,0
500,2020,509699954.06216896,509699954.06216896,432794.2223749087,432794.2223749087,0,0
501,2001,150872.266044798,150872.266044798,49593651.694086395,49593651.694086395,0,0
501,2003,0,0,1082749.674146548,1082749.674146548,0,0
501,2004,0,0,7728388.149407214,7728388.149407214,0,0
501,2005,0,0,6428194.821421568,6428194.821421568,0,0
501,2007,0,0,259733430.78504202,259733430.78504202,66572782.1667116,66572782.1667116
501,2008,238983855.4148853,238983855.4148853,30752006.231631383,30752006.231631383,0,0
501,2010,75785460.3412527,75785460.3412527,153100313.4464939,153100313.4464939,0,0
501,2011,217121155.092525,217121155.092525,283756528.2126343,283756528.2126343,0,0
501,2012,501092005.0312962,501092005.0312962,202350611.20515803,202350611.20515803,155136968.18654758,155136968.18654758
501,2013,230500956.0480339,230500956.0480339,199701078.30831018,199701078.30831018,0,0
501,2014,3937453850.457784,3937453850.457784,158452523.44392794,158452523.44392794,0,0
501,2015,1568859739.06659,1568859739.06659,171916491.205376,171916491.205376,0,0
501,2016,950005165.8189869,950005165.8134681,115502661.112416,115502661.112416,0,0
501,2017,1088098723.3789883,1088098723.3789883,232902409.95952207,232902409.95952207,590126744.301519,590126744.301519
501,2018,186439705.7213912,186439705.7213912,197853104.8409355,197853104.8409355,0,0
501,2019,562905870.743331,562905870.743331,245698772.1492537,245698772.1492537,54351992.9742744,54351992.9742744
501,2021,0,0,4303500,4303500,18241517.6942721,18241517.6942721
510,2004,0,0,59209455.88123914,59209455.88123914,0,0
510,2006,0,0,32447473.452405855,32447473.452405855,0,0
510,2008,0,0,149260713.83217186,149260713.83217186,0,0
510,2010,0,0,243262749.61902517,243262749.61902517,0,0
510,2011,0,0,88898640.28908274,88898640.28908274,0,0
510,2012,1368206182.0509799,1368206182.0509799,11098.5271454974,11098.5271454974,0,0
510,2013,145678484.5206599,145678484.5206599,31291146.97565987,31291146.97565987,21432694.4916068,21432694.4916068
510,2014,332128569.422546,332128569.422546,355415.0878596476,355415.0878596476,0,0
510,2015,270030724.7963912,270030724.80133784,103956733.77655065,103956733.77655065,0,0
510,2016,3813998.56199784,3813998.56199784,1484916.1741552337,1484916.1741552337,0,0
510,2018,2954076.4154388,2954076.4154388,120661690.4728204,120661690.4728204,174174873.772291,174174873.772291
510,2019,47189713.7150098,47189713.7150098,19618048.512231547,19618048.512231547,0,0
516,2004,18016228.2841232,18016228.2841232,3106369.806512753,3106369.806512753,0,0
516,2011,0,0,39658419.199234284,39658419.199234284,0,0
516,2017,1152338.15702097,1152338.15702097,37614281.742380165,37614281.742380165,0,0
516,2018,23613410.4774714,23613410.4774714,544924.873939338,544924.873939338,0,0
516,2020,0,0,1142442.7996552207,1142442.7996552207,0,0
517,2008,167310.495351542,167310.495351542,2193614.19143407,2193614.19143407,0,0
517,2009,75100502.4137396,75100502.4137396,48255610.23639783,48255610.23639783,0,0
517,2015,0,0,0,0,0,0
522,2013,935416414.6475544,935416414.6475544,57556865.33959877,57556865.33959877,0,0
522,2015,27406125.4054221,27406125.4054221,0,0,0,0
522,2016,465795295.2033193,465795295.2033193,0,0,0,0
522,2017,172850723.553146,172850723.553146,110869013.2684658,110869013.2684658,0,0
522,2018,0,0,8010395.6469082665,8010395.6469082665,0,0
522,2019,269655506.942913,269655506.942913,0,0,0,0
530,2007,2932283439.679277,2932283439.679277,34275986.49394205,34275986.49394205,0,0
530,2008,328500439.3250598,328500439.3250598,34844187.06388093,34844187.06388093,0,0
530,2009,736479319.5144191,736479319.5144191,1201608.03861983,1201608.03861983,0,0
530,2010,1466269936.4463425,1466269936.4463425,451419116.69165856,451419116.69165856,0,0
530,2011,657306491.6348795,657306491.6348795,691685084.6805135,691685084.6805135,0,0
530,2013,5583758839.61576,5583758839.61576,288749623.58626735,288749623.58626735,0,0
530,2014,1267267392.9980438,1267267392.9980438,4011672.8789800713,4011672.8789800713,0,0
530,2015,779133513.725139,779133513.725139,53723440.52888205,53723440.52888205,0,0
530,2016,589645621.655275,589645621.655275,393119996.3351275,393119996.3351275,0,0
530,2017,866228057.2412001,866228057.2412001,23990901.99465714,23990901.99465714,103500584.41135,103500584.41135
530,2018,2807452950.53547,2807452950.53547,414113883.04930687,414113883.04930687,0,0
531,2007,143941150.630728,143941150.630728,113218950.2721338,113218950.2721338,0,0
531,2010,83563616.1477744,83563616.1477744,8356361.61477744,8356361.61477744,0,0
531,2011,122988018.134127,122988018.134127,28287244.1708493,28287244.1708493,0,0
531,2012,72255563.7547565,72255563.7547565,121713427.8499072,121713427.8499072,0,0
531,2013,120699911.084312,120699911.084312,0,0,0,0
531,2015,108299592.464368,108299592.464368,1071323.64844344,1071323.64844344,0,0
531,2016,44424100.4278526,44424100.4278526,8265631.55850927,8265631.55850927,0,0
531,2017,682114.564101332,682114.564101332,0,0,0,0
531,2018,1667470114.254374,1667470114.254374,95470837.914172,95470837.914172,0,0
531,2019,0,0,0,0,0,0
540,2002,489893160.7927146,489893160.7927146,4509222.146627865,4509222.146627865,0,0
540,2004,165462510.8313859,165462510.8313859,0,0,824510068.122962,824510068.122962
540,2005,2775026805.908494,2775026805.908494,2170884.41961903,2170884.41961903,82468867.2853376,82468867.2853376
540,2006,2453696746.8447323,2453696746.8447323,1171011.010896484,1171011.010896484,0,0
540,2007,3841932219.6786003,3841932219.6786003,12300695.38715025,12300695.38715025,53977931.486523,53977931.486523
540,2008,198727772.5349087,198727772.5349087,0,0,0,0
540,2009,2410726127.48104,2410726127.48104,3821256.44056558,3821256.44056558,977808541.426888,977808541.426888
540,2010,4261744423.5364947,4261744423.5364947,62444523.14327347,62444523.14327347,38996354.2022947,38996354.2022947
540,2011,2620874666.4382567,2620874666.4382567,381435.05802908365,381435.05802908365,143895981.216929,143895981.216929
540,2012,1199954276.2002084,1199954276.2002084,18611390.2110777,18611390.2110777,396519137.3649262,396519137.3649262
540,2013,4070339128.0235114,4070339128.0235114,36691951.2844321,36691951.2844321,1085021585.830529,1085021585.830529
540,2014,2435055961.4829702,2435055961.4829702,62887.7457803049,62887.7457803049,2545908366.3343763,2545908366.3343763
540,2015,6206188708.744859,6206188708.744859,35710.7882814481,35710.7882814481,0,0
540,2016,17255356667.118156,17255356667.05469,14813365.274994185,14813365.274994185,712401859.0598447,712401859.0598447
540,2017,2304676314.04194,2304676314.04194,34570.1447106292,34570.1447106292,694398973.4208384,694398973.4208384
540,2018,2073847722.3807106,2073847722.3807106,17318262.762570824,17318262.762570824,2266887475.587644,2266887475.568079
540,2020,0,0,57615113.60311601,57615113.60311601,8934696.01909919,8934696.01909919
540,2021,0,0,3600000,3600000,79700000,79700000
541,2008,35525358.4006685,35525358.4006685,67738806.2314843,67738806.2314843,0,0
541,2012,1254892178.4014547,1254892178.4014547,77091590.20353983,77091590.20353983,92755761.0761417,92755761.0761417
541,2013,0,0,229714043.44584954,229714043.44584954,0,0
541,2014,511366135.565701,511366135.565701,132824857.483464,132824857.483464,93377604.9332113,93377604.9332113
541,2017,2064963413.497551,2064963413.497551,347937531.5652972,347937531.5652972,0,0
541,2018,17219626.01648307,17219626.01648307,5231278.78981764,5231278.78981764,0,0
541,2019,33706938.3678641,33706938.3678641,7864952.28583496,7864952.28583496,0,0
551,2005,17361866.7969131,17361866.7969131,18446983.47172017,18446983.47172017,0,0
551,2006,2548737.31281714,2548737.31281714,57492894.869574435,57492894.869574435,0,0
551,2007,46600947.5166981,46600947.5166981,66891708.865649916,66891708.865649916,71788849.6126927,71788849.6126927
551,2010,139272693.579624,139272693.579624,212737567.3862005,212737567.3862005,0,0
551,2011,759369432.8522608,759369432.8522608,49548000.12673552,49548000.12673552,0,0
551,2013,596103019.250285,596103019.250285,214137535.14033616,214137535.14033616,0,0
551,2014,676055410.9739729,676055410.9739729,134734112.2986176,134734112.2986176,0,0
551,2015,466294276.4043576,466294276.4043576,99509948.69852784,99509948.69852784,342798228.74299395,342798228.74299395
551,2016,1448438504.0709121,1448438504.0709121,149259627.18297815,149259627.18297815,1296431563.964209,1296431563.964209
551,2017,2465256640.2080145,2465256640.2080145,566077646.5230418,566077646.5230418,68656530.948912,68656530.948912
551,2018,1955013536.37362,1955013536.37362,33630441.18329791,33630441.18329791,873929438.519218,873929438.519218
551,2019,143796601.24745148,143796601.24745148,34002229.85783594,34002229.85783594,0,0
551,2020,0,0,610426.2498838729,610426.2498838729,0,0
552,2000,14942723.0348992,14942723.0348992,1601227.0526818687,1601227.0526818687,0,0
552,2002,40598368.5337511,40598368.5337511,12179984.020431317,12179984.020431317,0,0
552,2003,14957772.4148478,14957772.4148478,6138880.6257539,6138880.6257539,0,0
552,2004,112288249.60901107,112288249.60901107,597815.513234905,597815.513234905,0,0
552,2005,58628858.2802929,58628858.2802929,13021400.0976848,13021400.0976848,0,0
552,2006,470902220.8932971,470902220.8932971,20889084.817605052,20889084.817605052,0,0
552,2007,539779314.8652301,539779314.8652301,27474286.14032205,27474286.14032205,0,0
552,2008,61421197.3601541,61421197.3601541,12196687.375592396,12196687.375592396,0,0
552,2010,1591061.00054217,1591061.00054217,91114385.94714215,91114385.94714215,10287400.8473267,10287400.8473267
552,2011,320729032.2919812,320729032.2919812,49537439.21053018,49537439.21053018,12298801.8134127,12298801.8134127
552,2012,375104148.2579035,375104148.2579035,16151795.11729104,16151795.11729104,64396845.036023,64396845.036023
552,2013,360357955.701468,360357955.701468,30827187.60730493,30827187.60730493,0,0
552,2014,213669379.66183698,213669379.66183698,253934536.3304462,253934536.3304462,0,0
552,2015,1569195644.721484,1569195644.721484,37010062.27040353,37010062.27040353,0,0
553,2010,0,0,1471740.657224651,1471740.657224651,0,0
553,2011,15676.7186347698,15676.7186347698,102769144.07839508,102769144.07839508,0,0
553,2013,0,0,81530519.39134234,81530519.39134234,0,0
553,2016,0,0,75062163.64566109,75062163.64566109,0,0
553,2017,170528.641025333,170528.641025333,203829.95750632862,203829.95750632862,23046763.1404194,23046763.1404194
553,2018,48607298.7553889,48607298.7553889,25838962.212418344,25838962.212418344,0,0
560,2001,90523359.6268791,90523359.63655984,0,0,0,0
560,2002,182460207.8462664,182460207.85103634,0,0,0,0
560,2003,126675314.4996838,126675314.48625043,0,0,0,0
560,2004,167495431.2371096,167495431.23417643,0,0,0,0
560,2005,128682071.5382722,128682071.5382722,0,0,0,0
560,2006,0,0,0,0,0,0
560,2007,714385.06938914,714385.06938914,7096555.03104825,7096555.03104825,0,0
560,2008,0,0,0,0,0,0
560,2009,1684698644.4057589,1684698644.4057589,2676.16511379792,2676.16511379792,0,0
560,2010,537821302.2651026,537821302.2651026,0,0,0,0
560,2011,612019125.2399514,612019125.2399514,0,0,0,0
560,2012,745950049.4392354,745950049.4392354,0,0,0,0
560,2013,592219189.8996626,592219189.8996626,4219574.39770969,4219574.39770969,59898740.9212802,59898740.9212802
560,2014,218097760.587472,218097760.587472,0,0,0,0
560,2015,2477751614.8951797,2477751614.8951797,26370.2807590445,26370.2807590445,0,0
560,2016,1359113486.7200089,1359113486.7200089,0,0,590402254.179233,590402254.179233
560,2017,2604950644.1075788,2604950644.1075788,1728593784.4286103,1728593784.4286103,115233815.702097,115233815.702097
560,2018,1956904098.7867239,1956904098.7867239,2752293834.5783515,2752293834.5783515,544924873.939338,544924873.939338
560,2019,1115459653.7810967,1115459653.7810967,174692.1512915517,174692.1512915517,0,0
560,2020,763507454.5270084,763507454.5270084,2363445.5742241703,2363445.5742241703,0,0
560,2021,171159873,171159873,5537150.425169148,5537150.425169148,0,0
565,2000,19936557.58766198,19936557.58766198,0,0,0,0
565,2003,73081.9122113561,73081.9122113561,29431373.3935813,29431373.3935813,0,0
565,2005,170506.717994714,170506.717994714,80076267.04654741,80076267.04654741,0,0
565,2007,9698625.20909928,9698625.20909928,20944372.263891038,20944372.263891038,0,0
565,2008,65808425.7430223,65808425.7430223,11716679.573820245,11716679.573820245,0,0
565,2012,1686652356.1959064,1686652356.1959064,6712934.42001473,6712934.42001473,0,0
565,2013,90242924.1751868,90242924.1751868,27865352.083661456,27865352.083661456,0,0
565,2014,154993332.397188,154993332.397188,1884157.3094790336,1884157.3094790336,0,0
565,2018,2665345.6659776047,2665345.6659776047,130617249.42774321,130617249.42774321,0,0
570,2009,0,0,8920.55037932641,8920.55037932641,0,0
570,2015,0,0,1122275.56957895,1122275.56957895,0,0
570,2018,4401.70450908872,4401.70450908872,194669776.0455162,194669776.0455162,0,0
570,2020,135538.471163519,135538.471163519,79615332.07000212,79615332.07000212,0,0
571,2001,11416001.4640564,11416001.4640564,24303418.6802768,24303418.6802768,0,0
571,2003,4915042.29986542,4915042.29986542,76581246.7589454,76581246.7589454,0,0
571,2009,1449512633.2919102,1449512633.2919102,21004.81582098551,21004.81582098551,0,0
571,2015,0,0,16529965.601768486,16529965.601768486,0,0
571,2016,0,0,14215712.1369128,14215712.1369128,0,0
580,2007,0,0,97206493.360015,97206493.360015,0,0
580,2012,15263606.2530359,15263606.2530359,2202237.80668226,2202237.80668226,0,0
580,2014,0,0,0,0,0,0
580,2017,121261120.432395,121261120.432395,78958529.60528553,78958529.60528553,0,0
580,2018,0,0,112340766.61682154,112340766.61682154,0,0
581,2002,89389.0956437885,89389.0956437885,0,0,0,0
581,2012,0,0,848403.283128187,848403.283128187,0,0
581,2018,0,0,104561594.38824847,104561594.38824847,0,0
590,2007,70965550.3104825,70965550.3104825,0,0,0,0
590,2009,390522612.551445,390522612.551445,113381299.29674521,113381299.29674521,0,0
590,2016,168517672.31595957,168517672.31595957,71190686.00650266,71190686.00650266,0,0
590,2017,0,0,4200301.765648085,4200301.765648085,0,0
590,2018,133710396.0179911,133710396.0179911,588670.4312662975,588670.4312662975,0,0
590,2019,0,0,16578714.797819166,16578714.797819166,0,0
590,2021,52631579,52631579,1800000,1800000,0,0
591,2012,0,0,12667651.90774042,12667651.90774042,0,0
591,2013,0,0,5607472.6223918395,5607472.6223918395,0,0
591,2015,0,0,0,0,0,0
591,2017,0,0,13356368.77067169,13356368.77067169,0,0
591,2018,6231495.40596204,6231495.40596204,0,0,0,0
591,2019,233976.62202938,233976.62202938,0,0,0,0
591,2020,194570.87520792242,194570.87520792242,0,0,0,0
591,2021,641917.677944378,641917.677944378,0,0,0,0
600,2008,785106373.793904,785106373.793904,2193614.19143407,2193614.19143407,0,0
600,2011,226297953.366795,226297953.366795,4284242.339463072,4284242.339463072,61494009.0670638,61494009.0670638
600,2012,0,0,0,0,0,0
600,2014,331995717.994777,331995717.994777,7098324.42471018,7098324.42471018,110709523.140848,110709523.140848
600,2016,196722031.09252,196722031.09252,0,0,0,0
600,2018,163477462.181801,163477462.181801,63598146.78141097,63598146.78141097,96442214.7021804,96442214.7021804
615,2003,48721274.8075707,48721274.8075707,1471568.66967906,1471568.66967906,0,0
615,2008,0,0,0,0,0,0
615,2010,0,0,65839365.4228914,65839365.4228914,0,0
615,2015,0,0,0,0,0,0
616,2005,0,0,39730078.01037118,39730078.01037118,0,0
616,2006,0,0,22170494.239010632,22170494.239010632,0,0
616,2007,0,0,9698625.20909927,9698625.20909927,0,0
616,2009,120384144.795508,120384144.795508,13631639.77647101,13631639.77647101,0,0
616,2017,0,0,57189332.01618767,57189332.01618767,0,0
620,2009,450603014.482437,450603014.482437,0,0,0,0
625,2000,821266153.214489,821266153.214489,55743115.84657296,55743115.84657296,0,0
625,2001,402903650.76428276,402903650.76428276,166965307.756243,166965307.756243,23385201.2369437,23385201.2369437
625,2002,104627182.1978728,104627182.1978728,45551299.15459419,45551299.15459419,0,0
625,2003,1150350711.2903302,1150350711.2903302,1482344786.0203393,1482344786.0203393,264641440.99975622,264641440.99975622
625,2004,508823152.84619856,508823152.84619856,60969611.847594686,60969611.847594686,324793192.5810327,324793192.5778755
625,2005,1378684140.0093787,1378684140.0093787,382439508.0498341,382439508.0498341,0,0
625,2006,398871605.43589014,398871605.43589014,288667488.00781333,288667488.00781333,226353922.24704078,226353922.24704078
625,2007,1975831018.80506,1975831018.80506,214104733.08683503,214104733.08683503,49362084.244556904,49362084.244556904
625,2009,2612211401.3765736,2612211401.3765736,13688527.07590747,13688527.07590747,0,0
625,2010,699566739.8504509,699566739.8504509,28150894.429007437,28150894.429007437,0,0
625,2011,114891740.776297,114891740.776297,16603382.448107237,16603382.448107237,127907538.859492,127907538.859492
625,2014,200937784.50064,200937784.50064,44919818.4145035,44919818.4145035,81925047.1242281,81925047.1242281
625,2016,0,0,3609013.91875874,3609013.91875874,0,0
625,2019,0,0,15729904.5716699,15729904.5716699,14071321.3248438,14071321.3248438
625,2021,0,0,4500000,4500000,0,0
626,2011,0,0,1057696.955953497,1057696.955953497,0,0
626,2012,0,0,7044741.34755506,7044741.34755506,0,0
626,2013,421321652.2429031,421321652.2429031,48561973.5717724,48561973.5717724,57529864.1616815,57529864.1616815
626,2014,1549933323.971875,1549933323.962913,3927861.5764631317,3927861.5764631317,0,0
626,2015,2155839737.75131,2155839737.79882,51910851.385235876,51910851.385235876,0,0
626,2018,0,0,368591434.3999527,368591434.3999527,0,0
626,2019,827543229.147614,827543229.147614,87295382.4392311,87295382.4392311,0,0
630,2000,416316341.2193094,416316341.2193094,0,0,0,0
630,2001,1178766561.9219341,1178766561.9219341,1518963.6675173,1518963.6675173,0,0
630,2002,1182679573.2555761,1182679573.2555761,0,0,233699033.337341,233699033.337341
630,2003,792061764.5466765,792061764.5466765,4414706.00903719,4414706.00903719,0,0
630,2004,1618499597.81264,1618499597.81264,45553.0424377327,45553.0424377327,0,0
630,2005,557042145.0770103,557042145.0770103,434046.669922829,434046.669922829,0,0
630,2006,1366180967.47234,1366180967.47234,0,0,0,0
630,2007,269439841.3368938,269439841.3368938,0,0,0,0
630,2009,1670235173.68156,1670235173.68156,0,0,0,0
630,2010,79592828.6123446,79592828.6123446,0,0,0,0
630,2011,604240133.092969,604240133.092969,0,0,0,0
630,2013,42188567.0518998,42188567.0518998,0,0,91856016.4448182,91856016.4448182
630,2014,4043449906.696759,4043449906.696759,0,0,337819044.434669,337819044.434669
630,2015,1144721080.97053,1144721080.97053,0,0,0,0
630,2016,1364862271.8528683,1364862271.8528683,0,0,299060509.494346,299060509.494346
630,2017,2706864625.035624,2706864625.035624,1152338.15702097,1152338.15702097,1084350205.756736,1084350205.756736
630,2018,3580815345.514523,3580815345.514523,0,0,0,0
630,2019,3062368267.26263,3062368267.26263,0,0,0,0
630,2021,0,0,45800000,45800000,0,0
640,2007,1295470355.67655,1295470355.67655,0,0,0,0
640,2008,0,0,0,0,0,0
640,2010,844844871.977229,844844871.977229,0,0,0,0
640,2011,307470045.335318,307470045.335318,1229880.18134127,1229880.18134127,0,0
640,2012,704474134.755507,704474134.755507,0,0,0,0
640,2013,141004569.023729,141004569.023729,1128036.55218983,1128036.55218983,0,0
640,2014,751348629.644496,751348629.644496,0,0,0,0
640,2015,1451240810.5760617,1451240810.5760617,0,0,724608444.2543449,724608444.2543449
640,2016,530280735.272991,530280735.2716198,0,0,1091299526.6248937,1091299526.6248937
640,2017,1575069787.349227,1575069787.349227,172850.723553146,172850.723553146,266074880.456142,266074880.456142
640,2018,1233791361.59964,1233791361.59964,0,0,555241523.4792159,555241523.4792159
640,2019,6075057102.711059,6075057102.726704,0,0,220212533.286452,220212533.286452
640,2020,879451849.7835668,879451849.7835668,0,0,253826591.451681,253826591.451681
640,2021,8363961773.849974,8364132562.2310095,0,0,277519379.84496117,277519379.84496117
645,2008,0,0,0,0,0,0
645,2013,465879096.054401,465879096.054401,0,0,0,0
645,2014,393018807.150013,393018807.150013,10780756.41948084,10780756.41948084,0,0
645,2016,281031472.989315,281031472.989315,22435285.65881083,22435285.65881083,1004687515.9368,1004687515.9368
645,2018,760392528.493944,760392528.493944,0,0,0,0
645,2019,1273384461.3784606,1273384461.3784606,516839.721640584,516839.721640584,0,0
645,2020,1261760467.13576,1261760467.13576,0,0,0,0
645,2021,2371950000,2371950000,32400000,32400000,0,0
651,2003,0,0,2943137.33935813,2943137.33935813,0,0
651,2005,0,0,34438089.8901709,34438089.8901709,0,0
651,2007,753891.776428437,753891.776428437,0,0,0,0
651,2009,141776859.0752815,141776859.0752815,24380472.53455168,24380472.53455168,0,0
651,2010,1392726.93579624,1392726.93579624,139272.693579624,139272.693579624,0,0
651,2012,483738905.8654473,483738905.8654473,5955644.86754487,5955644.86754487,0,0
651,2014,0,0,117214.207115881,117214.207115881,0,0
651,2016,2007367664.2093868,2007367664.2001958,53397768.71427871,53397768.71427871,118080450.835846,118080450.835846
651,2017,4590623339.213392,4590623339.3234415,32771468.572053347,32771468.572053347,205664788.6495224,205664788.6495224
651,2018,5033369164.798797,2067277275.8905885,920261753.1866726,920261753.1866726,0,0
651,2019,5866428269.17445,2921267991.88156,609328702.8550878,609328702.8550878,0,0
651,2020,2913487832.31495,0,5947522.973418588,5947522.973418588,0,0
651,2021,3686152219.8731003,895454545.4545,79800000,79800000,0,0
652,2004,0,0,6879523.58590715,6879523.58590715,0,0
652,2008,48706257.4640344,48706257.4640344,96403871.70750013,96403871.70750013,0,0
652,2010,2228363097.27398,2228363097.27398,0,0,0,0
660,2003,0,0,3384607.940261849,3384607.940261849,0,0
660,2006,0,0,10194949.25126858,10194949.25126858,0,0
660,2008,1096807.09571703,1096807.09571703,5484035.47858519,5484035.47858519,0,0
660,2018,0,0,823914.413582736,823914.413582736,0,0
660,2019,289879669.963632,289879669.963632,34851063.2812992,34851063.2812992,0,0
663,2008,0,0,16465527.9570497,16465527.9570497,0,0
663,2010,0,0,0,0,0,0
663,2011,2336772.34454842,2336772.34454842,17731269.8021225,17731269.8021225,0,0
663,2016,153504586.0866006,153504586.0866006,5325134.7967659,5325134.7967659,0,0
663,2017,1794190510.481654,1794190510.481654,35897439.977096476,35897439.977096476,0,0
663,2018,0,0,18307378.269808322,18307378.269808322,0,0
663,2019,0,0,112356.461226213,112356.461226213,0,0
666,2004,0,0,0,0,0,0
666,2007,0,0,0,0,0,0
666,2011,2931305986.552627,2931305986.552627,0,0,0,0
666,2012,0,0,0,0,0,0
666,2013,0,0,0,0,0,0
666,2014,2007990896.042041,2007990896.042041,0,0,0,0
666,2015,573378077.603938,573378077.603938,0,0,0,0
666,2016,0,0,0,0,0,0
666,2017,0,0,0,0,0,0
666,2018,0,0,0,0,0,0
666,2020,140009276.3862463,140009276.3862463,0,0,0,0
679,2003,35079317.8614509,35079317.8614509,5886274.67871626,5886274.67871626,0,0
679,2004,61383994.703668,61383994.703668,65493064.537836,65493064.537836,0,0
679,2007,106572534.537553,106572534.537553,25554950.3201997,25554950.3201997,0,0
679,2014,0,0,35935.8547316028,35935.8547316028,0,0
698,2010,487454427.528684,487454427.528684,0,0,0,0
698,2015,20842259.9365945,20842259.9365945,0,0,0,0
698,2016,537266051.3031015,537266051.3031015,0,0,1180804508.35846,1180804508.3492687
698,2017,4173454529.849072,4173454529.995747,0,0,0,0
698,2018,310280223.22105896,310280223.22105896,0,0,0,0
698,2019,252802037.758981,252802037.758981,0,0,0,0
